rn,total_checkins
abXiu0BtPjdASwREbsW_pA,29.0
sV7EW4BNZtx4UGayzLQjeQ,0.0
QaMb5uqUmC4Zm4aNVzM8kQ,47.0
fvQNkzGlMgocLDw768gnNA,6.0
zb7cwfZK3SxWb-4V_QuS6Q,1478.0
ti1bb30WwnkDLuVvpTM6fQ,58.0
1-EjdZhVZFuNG6ReBS0rvQ,885.0
tVzPchjHbqWjn8ng7giMiQ,4.0
tFrMJBNNNiqjjpJNGVtMKQ,9.0
HzGeL_H3rkm5W9DkN9FQBw,0.0
6e2LDRIWzAmKb2qq_TnnnA,0.0
HCvSXTYw0WoszrJlffsRSg,1.0
PzLdqoFnSGqj1sOH2T3Cqg,0.0
Rmj0NYF_Id_2rZzocx-Vyw,0.0
ZJufvkLNtlAsQU9h_ttdNg,0.0
8GC_bLQu_ui9a_Wtb335Jw,0.0
u-urH3ZDub-EkXe4frPkaQ,0.0
DM9H5RsgwJM6rEYDJbITLQ,14.0
PTDMAKBZze2QpZPc8mQD0w,1.0
7IQoE-EXnRCBUzaVHYlhmw,5.0
FjJDg7ekmYGYxanzP8-efA,692.0
n5BPR_prEPB4B3lxUpoX4g,0.0
K-haZKqNHIJwWlFvbnn7vA,392.0
M4f1JtOp03-gv8xR5JtV8Q,0.0
XggUqVcri5eth2_ZqILqqA,3.0
zRr45TrTgq8XAKwvjM0W_Q,0.0
SRz9Q_jiOIO3ZVEtRSOnag,1.0
g-ftCJsLjDZgYzrjUf7gng,1.0
8ys-TIaQkgc0K9FZzzPKWg,0.0
JxUe37ZhYlfi5_0hUaJ_oQ,0.0
Pgay5a3ZPZB_5ijSHAGoyA,0.0
y52rX6iyCjLTWxDjZq405g,2.0
hf2oiNqYYWoF2-iNYSnOMg,1.0
wNgzPOtnHE1prmh3bzWR1g,10.0
8jgeq1g94jJoZNktsMSruA,0.0
5YUoTimGDPbbmRfw6SJgTQ,6.0
eZkD1yUKQA6mAfBJTJPD6w,1.0
HNW4P0jAhXYRJ_op7OcWCw,0.0
OgM-BL1BrQ-F5d433wVUmA,0.0
asAHqgKQtCWiBbC3XriSIQ,1.0
fogKzrlNqkKVGz3V8wId-w,5.0
NpjFkuhBX-LU-hf_FnJzKg,0.0
DWZ0-MtRSJJjHe9VV7yl5A,37.0
REzVrw0MaOaYkA7YQe_xFg,0.0
HRutX5rNVw49WtkuaqW-ZQ,45.0
VCqlP9aEIFe7vfgXWpZs3g,1.0
IW4mxZ40duTNOLZuXwf8-g,219.0
yALlUmXryvR3oNsE3cJEBw,2.0
gz87Wa7QUZ3gNlgE9NVPAA,0.0
HidSAIhDmpVf38qriIi4hQ,0.0
VXKIx4WUGw3jNad0BOcFYQ,1.0
5wr_UtUUdF8L2UlaD1DhNQ,2.0
o5rtJcyJ6xje1PFj_rhRTA,0.0
tE4H7SuEBCdF8O-BMAAB6g,19.0
zc0I2evMOPKNuu1mlm_tsQ,0.0
gcYwWmzzzC4raKZ5FoTsNw,0.0
9QnlJICgw57Xl1r7ZBKUWQ,1.0
ckZg3KVwR9FrAR1KtTavEQ,0.0
Lw2vlPixPe72lDp9Cx6GoA,2.0
kolFb44M7k9c0-tZL2D_Cg,0.0
esF6vzW_Owwxj3s5I6nlvg,1.0
7Ny6x4wX1JJLqdVeKQ1JYg,0.0
1sZRrH4lZwUzeCJabZEBQQ,0.0
qjWiqyYCiEUnmb16TlDIyQ,24.0
J0UG_QARO4bwYlxfosP2aw,0.0
pctgz0-aQh6fdUF-vKaChA,1.0
j6BfGByroCB585NPUnIHBg,0.0
YajT7NNbaexIbXpUuQ8a9A,0.0
ryCpLx4jaTkkkaGXg5jvBQ,0.0
5zzuzWbt9_YrL95EIHobLA,5.0
fHCu2seSfCZRxbBGzTRf8A,0.0
qf4w82L2F7xJwh1i82uYHA,2.0
TdjydrOFUSMUsTKdlXW6aQ,4.0
aX2yKumIlyMLbDvA4dVbHA,2.0
ju1jDr9nF0YCeTNKMYXPVA,4.0
Yuml4M6_FKQNaLlOEt1udw,3.0
Gn06kr2XLQo_sIxzGkjIGg,0.0
wonQ-ZsUKzCMF9Er3uGF8A,11.0
XVhI4DbI7mbpySm_jTS18A,0.0
YufWhkZQPC6As55MuXTU8g,0.0
8dSKEPQn0pmZEmWTKZI81Q,37.0
LqnKUCoiQksIPaO0qFkuGg,0.0
ZFk_O8gSM-imjgsQX7wjmg,5.0
cKDql3YTCVyh2ljA21yE2A,34.0
4NkEWTs76FplOihc-qyBZQ,1.0
xzepzXckoEc_QwYqlcfDqQ,1.0
cAeaXtAQrbRGVcNTdjFg7A,57.0
qThJY-H6Fo8HvfdIvwrjiw,39.0
2E4-roWTD-0LR63xjokYRQ,2.0
nMV7Sn15I87tDlHJiSE92A,24.0
xePC2Iu32dgHzP892OHIUw,0.0
kh3TssJEjg9_ACJvom5RzQ,0.0
0hQIVAQNkvAKIK9MQTNAHA,2.0
atFz8sqG_9ZxRa475tYhIA,5.0
1h1EGiDCoKQnL-VmRHIagw,21.0
4mb7Wj8RAzCx8CRf4V5jHA,0.0
gMYIMk9hpkNKTbdfP0MYRQ,6.0
ym7uH6ZpCfKQ1Of7eaYGCA,9.0
6yYLF5uu2mBs6xFEWOJO6w,0.0
WHQA1tr0dztKcCQUtTT3sg,4.0
dYv_CRbiWPhSG_V4ZlTIQg,0.0
JivnTufhK1Jr5ycYvdiDTA,6.0
4H7Olit19_wdu14hJI-tiw,2.0
8WwGP-B3Zxh_03FxZ3gC-g,1.0
tYRXT7VdchMAvOUU01emMA,1.0
MtxfrJwF-OTvJGyWV1PfzQ,28.0
AEYNihHmGIjmUciRFo3qwA,12.0
dZ4haBsXeESSij53suTQ2w,5.0
BHmWj2gagqO0_UHMvgOydw,16.0
jVXa8Qzn5BehtN2iEVJNHw,3.0
lQAGjzAA_D5d3i93xndl9w,6.0
NncAp8--EVrBhZWTBrBUAA,0.0
n6AxJR-ey2_DgAJPZfEvfQ,2.0
1s28O8UuTAmJb5IDz3MY3w,6.0
kmq0Y15icHK36kpJyho_Zw,0.0
bEv2oci0MMyb3RKwOiYYhw,7.0
BAbRAGFnht4BM0QG_OM1Og,2.0
U3D3yO7bGVqIOOPnqHhuWA,0.0
wemlXDzXyS28HMJaVaxVhg,0.0
cTkya76AXsXylIyl5bFn4w,1.0
y4jOgvovJ8JX3yRSzu7yUg,1.0
wknp5VJ8sz0-AsLkOI9CAA,3.0
U58ps0CjXxXDCX15Vh1X9g,1711.0
Hi9Mq6SkJRU9E0YzPAl7PQ,400.0
RYzJr_ZeSCLaAW6TBR86zQ,13.0
xjViuMrrApPM6Rnz8ovOVw,7.0
wayqhsppiye7lU3Ml_OzBg,5.0
5Oh4E8lTlAHzs4hrjsLFOA,0.0
nBeiSQ3AbRFPaWkdsRvhVA,24.0
ZcYBeh-_ubSsZLJA97PSLA,0.0
IhbvQcaLJh80JhJA-OPv1w,32.0
5b8x_kMnx_r_1_UOyD_poQ,0.0
AcGRSWCpb7YB95MTsHlGEw,0.0
Z2cyw4t6zU2g20lOEFaO_g,2.0
LYBimndA7OQQptmaJ-Eipg,1.0
c7JoAt6a3Ufkpn3TrGU23A,6.0
77FYW55qBiRAMZRxdIKApA,8.0
tnsYhfPdHo-ekvD6GL6B4Q,1.0
e9SyVTA-4cePHuc-pOdwQw,2.0
MwsGayIlUkXQ46mkmV3jlA,0.0
tZ1CII-IQ6LgUWdDexDUAg,17.0
ECmphS3zwUcqWhnbhOZoUg,0.0
ml6ywXGUjw0fVyqq7UEaYg,3.0
invcm-tJDiT_tbUcn4C-lQ,4.0
g5gsVNCu8uGwp4K0wqgnfw,0.0
6VZ4T_BnTl8swN-g06ZVYg,1.0
wkMAYHXHj_vuVJFcSHBt3w,377.0
O9gFYCf_BU56KhLByawYWg,0.0
GleKsaGVEkr8iq-x3mXWog,0.0
vYRxMRpdUES85ZEpiQwjgg,0.0
rwscnQMpddjkVNaJQhNuHw,11.0
irje9nJnDy6GbfU84v0N4Q,1451.0
2F2xrnxCJ_WdXfWGxJcn_g,3.0
gazJFJoMqPP_aG76kAWcYw,6.0
i4Z5pJOl_EYmq7gbiF91Xw,2.0
iUbDIvZ0FuATXmnCkk0KeQ,1.0
ftBEUG9M2x0j4Pm7APaXBw,0.0
Gkhi0IkGAIls6YgXBSdZqQ,5.0
ZqP_j4ZTFSN5dkHYF0Lobw,0.0
KK_ovCevQ9pHRoYazSSsUg,1.0
ykAYT-7tSu9kiPhqxjWTrg,0.0
mtSPx0N7fVF0NfZ2oCNbeQ,0.0
Aec2zpXw8O5bsO3qEG5NZQ,93.0
00liP5s4IKsq97EH4Cc0Tw,918.0
bWq5fLpzPAf_97E4_LuXJA,0.0
dunZ7E-LwPvkAS6ERVa8gw,1.0
XKOAi4J47i-YEhhHfKkPRQ,2.0
nCJMgK00U7J3MyjLqZOSeQ,5.0
pjU3gFUGaeNvEM_Q__NjtQ,292.0
to2cGMKdaw7ZHbXMzpfhlA,3.0
9MMxOuaRpef7ckyH4WupcQ,2.0
DhbtTQMTkkmCSt0nBTGCMw,3.0
AMWMEXmwrODR1X2G3V9Q0A,0.0
toc31C-Qy2smSq0A7Q8FgA,1.0
dDfkHPMICXOaBXQ9RhZgBg,500.0
55LdBLn7CXbWwhD06Zn_0Q,8.0
rChZSzCmTIzlLSq0MpqFtA,775.0
oGNEP0jwqXbr1PVfRXYQBg,0.0
aKpFO1C0-1MlirhCffUt-w,0.0
kbq9QlIprqKpIWXZEXtGSA,1.0
CUn59grUqyROxhSyfjjhHw,7.0
WeYwoqzhYNJYXGJ32Pb5wQ,0.0
_Mt217a3ia0TDuNRDFY6Tw,1.0
hTe5SavBjp3zRulupZSJew,323.0
6WlXmH4A3xi3c5gXu6XR7g,185.0
e4iYJVyoUAKlitSnxjgwbg,4.0
DjlSMGIeQNq3huXiBpFhUA,2.0
oq3_SSdu6ivLRjlZ4utOVg,4.0
sl5ak_xmGQmk7pYEIw5cEA,206.0
870wJgRZMQLt9jNN8-RgQg,0.0
fuQpzuHPLt8pnJ49j74qCQ,3.0
oWsin1_mfmidGnnTV7NNTw,3.0
ghVWzVyEUW1BA_WBX-P5aQ,31.0
S7mYKh4k_Wd1oCgS2Le4CQ,9.0
5eLBA2XJVEcAiT9s5TzhbQ,103.0
OW9CcNpg336qpnnJr-bIUQ,0.0
VZpzm3HG_YXPHvY97m05qg,11.0
1jdiIc69VElLkloLKY0RAg,19.0
Hu4982iLVNhBy3HI3s_22g,49.0
_-QrdVYJbebaC2qschZ6iQ,5.0
d9N9po3OjG4AjyxOylFnmQ,9.0
K-0pdH5hZQVeoUmYSNygQw,18.0
Wc1i5QsTKheJq6lstPAllA,2.0
i5vy3X8WBjQ-F7P8HqC7KA,2.0
D1J0-sFI1ul-9l3CwjvvwA,3.0
4NxIM5xpIEem1IkEkz2I7Q,157.0
wD7Qg9eounsAtUZjlMZOuA,2.0
G3u4eA85qY8t3LWtiU27qQ,3.0
HBjjGbfBvZ1FU1AaUWyJYQ,2.0
-vb_yx5QnIhpXUIdPVD2og,1.0
Rmw9HB35S9qobQKN6bXgmA,3.0
32u4chtkG4fIa52396iOhw,5.0
TjZo2v8i7d4omCovsFA2pg,0.0
uX0qfWBvCbXHFIAsMYjmXg,3.0
2dUXkonsAdoXKAalTnmlig,40.0
MD5aTUMKi-Qk0-jr3xRgng,2.0
lUSAupdaVSoEaUO63RdPZA,10.0
PAcD5cYk9yFtgUYvejaVfQ,1.0
oeGABTHjS2EEJg9j7WIHoA,135.0
Ru09o7KDyRyRX_Le3eHjNQ,24.0
VR2LTEsJByan97fcYRkl5w,5.0
9J-Vg2-uqjreSRtITaDlMg,0.0
mbZe40oM-Ha-Q_qWh49-Mg,68.0
Jd-XHSl0t0JWotORH0IsSg,15.0
y6Dih1p0JqNuyfw9dQJ8_g,3.0
QzvLnOqwH6BIY_jCOvzuQQ,8.0
IXH_aorv1x88UfRZrYDz4g,76.0
vlcrr8ekoIMMsG6y_sC5qA,283.0
k9iaLNexdMN28-ilFSle9w,17.0
j-DYRh_l3sv6MKhfaiidXA,1.0
ytYtMuk0URV6tk9m0zhDoA,2.0
YcBwAXYRqitWrDuvPEaWew,4.0
yBxzqKXHhvNVaFnEOd4f7Q,102.0
px2l_fl2_LlVthj50T7o2g,9.0
25PEf9-e8_7phdV7JjOHhA,12.0
W3h2jT0S-0986_B-ETFKmA,0.0
6WE1SLCq_gUzJGQpglYM9A,0.0
kYtk8YSBtSuwXcvfoRMyoA,2.0
V6u7__4jbEDOgWR8K6qUSw,3.0
_ZAyDn90y0GppJQZ2Ah2Yw,7.0
QMPDsRxHmDtap9ECO1Uwjg,73.0
UXkD2CbW8BnTpYyUTsrCTQ,252.0
qqJkYCUIzGvmtOVtnxznfw,3.0
iQrOVQFtcoV0itpyUPVuDQ,659.0
6zuRum92Zg4G__ml6NceKg,1.0
7NvIgf7XW55OKa5ZU7gw8Q,11.0
biFv9mXsP0V4omBUy1Z-MA,22.0
2kWrSFkIes_d2BMg4YrRtA,3.0
4QAgHOm7BE5yZupy0j-NJQ,321.0
4SWx95nlvFKzI9uzpQ6wjQ,16.0
F3iG7XyIsojEfFFMGXAVEQ,0.0
v7xjDbezQ2xw95itvN244Q,52.0
mvWhlMnXXidb1R2krK25VQ,0.0
_p5oMYHQ4QIOqId1rehUzg,20.0
TAqpvnHOb9PGBqMRepk1Dw,549.0
kkD5pal9rRzE4PjeYSL9mA,39.0
Hg3pn4JwDD0Mm_Hxr-at2w,0.0
haa0u6VwTWBXbIW0mxlSGw,5.0
NitDzP6JJB_j0rR1e_-4HA,97.0
iQOjQH30LFsj6aO3wJG7nQ,3.0
sZ3AWH6WPq38fEKijvl9vA,6.0
cJ9BqupaJVeCTQQBWA3PAw,1.0
Tw1CgJ8MHax1orR3gBJl7g,1.0
ucv_SCACwuW4wEOudO_xyg,2.0
01aNlDhbMObjc9OdAHuNpQ,21.0
mKNzA_CjO3NXcCn9RphHiw,71.0
hvuKpdYWyoFm6abwfQiipQ,3.0
e4Z9C7iGhQtw5afAcLBdtw,387.0
uWrrQ8Rk2uM2WqPMi7EDag,159.0
WwBadFHFU-81RJAKtTgB_Q,27.0
pzhjeutsSFcFEDbLp67oeg,2.0
h9JtnWjxRaL6tB3zNCkgKA,2.0
LbF_zey7TEP1wKLtyhv3iA,1.0
OioKDmq7U1WFMqaPWGUR3A,2.0
crGdKSRKi25R2vorZ7skzg,0.0
ka5SLblwtXqYu2MPNr7C_w,35.0
Q8bBWMMSqCQYM5DW9lA9JQ,8.0
Qvjy0HpGCLM7XBZjNeMc3w,1328.0
H7liERB1ZJbaIDVcuK16oA,4.0
5qK5rJxwo0cjP3vTf3lkSA,1.0
inkeT1aob-iZWbj3o_UQCA,0.0
ewWGrjlWHkXXBsLinpauKQ,353.0
kGU2-r-615GNDzS-JZ6zHw,61.0
k41bo3i0k-PXQAKvVOLi_g,1290.0
iCQpiavjjPzJ5_3gPD5Ebg,14895.0
rbFN_V-vzHLSX0XOLrMkIw,295.0
YMoOYH8hQG5lxUUkh1uusQ,9.0
1nqfF7z_bAnODz7cJ-uekA,10.0
h84tU6REsM1VzyUCP0Ss7Q,174.0
FiQBP9L3HIAA4bTT9sKQKg,135.0
9t_kFVG77fs0qUA-MsvZHg,689.0
nllz_CryvbKJg1MX8sh_Kg,0.0
YnvUFIZVvxsL5L4PEmWcUQ,1.0
J5tGb5yI9-bMEohZrtf0SQ,3.0
CpUfCSFoTNlZRzzz5U9V0w,3.0
bsme1TUoEQt5EDF7O6HBrg,24.0
qSN504OGvbnoucXcYZlnTQ,0.0
mo78R4hiF5JDcxpnLljEXg,7.0
0S4mVrhhSfTsKRtBF_W_BQ,29.0
TXcVQfX4J0NqKRqgDBgWOA,0.0
oTTBpDELlpgMah1o0OIbvA,0.0
7kjQBf9FvS-wUXawx965QQ,0.0
t181Pejkkaos8n7HW8YYCg,5.0
Kxlt3ZNmTzbxRFYelWAmKA,0.0
i5A6Bb9SpaYb3_Yr40Pk2g,4.0
PbOQlLSloU5Zkpth5I3cjA,0.0
WzxEswO59pWGodBe6k-0Cg,1.0
hkYRgPoWUQXJ8iHXSqvFZA,0.0
ZPm6lZlNO9iG1_v0GF_Gqw,0.0
MJXN25eWW0U4E5aVUlAFCw,9.0
SkxDv7IpQWu8xvIPK92PuA,1.0
vvyr4r16lx5hjHJpaFJ8kw,1.0
OPIX1wTOll0aZT08Wr6sDw,3.0
Yu4_CF-0gY89rm5KR16z0A,68.0
vaOeSb5w8uCZFhyrU8VfJQ,0.0
x0yfZo7V6WDEE6voAKpC1w,1.0
m5t6Ork5uMHRvIlCmP6ULQ,1.0
mGb55Zvkb3D8yooZpRkz3w,1.0
QvKN1zh_BCFai6oDCx3d_g,0.0
Y3RWEmu4ykuc2LvG3Qv9Ew,1.0
uXjc2pnnhHXL-gXYYP0nWg,2.0
KeKvq5TVppF8fnFkmiiqIQ,1.0
rbH0HuTcBvZBbiAnqufRqQ,544.0
F1PMcEIg-FHZvwhiUoFEgw,1001.0
2Yq-Y-tDroP7mdDfcWJLCQ,1016.0
WqHpTx3gHTx8ud8RxSyYOw,36.0
V1cWGBZLQLyIiyo0iUOnyg,2664.0
keQlXWfz2K7GukqaReVyow,186.0
LpGCzgAKNSpzDNEUMVVtZA,2279.0
APkr8bzYE0xiePqmAqPzYg,1.0
jl3X1Mq5capOLWGQ6NFJVQ,1.0
1qmOv8jPJ2kwHxX2DhPxYg,0.0
xF7jYxQouhX3OWNR8QRDkw,45.0
E_DXCeVllZtHV93hsAIZvw,367.0
0dr1FgqQSEMbaTu9SDqiIg,205.0
SknYYIK1rBNgYqNl4tYUPA,149.0
_UsAsuvgMCIoiutWDDma5A,9.0
ExDYoLUru6wMcAmcSYwM3w,86.0
eDHI182_jkKnJSFDjUlK-g,911.0
-u0rjFgBL33tgSl-zTn85g,4.0
9_B3nY3KlHW1WDvOeMk9GA,1.0
58c9tCvjkDRONJq8h6NLzg,0.0
BNzcfz3jmBo_1wUB5YIsXg,17.0
7SfpjStnkYSPZwEDSklHWA,12.0
dAcaMSkrpYUZocqrLvOzRQ,164.0
8OaXvfag7E7oznV4rVb7vg,180.0
EOdsWTj2jtrPshsnth3Y_g,712.0
IWf4-jLcIUxSNbVKcU_-xw,20.0
KuZJcLIe3r0zO0x5TlmsKw,118.0
OD09pm-MzynigAvD5KoGPA,381.0
VSjzy2RF0ojIVCSyEoTnXA,270.0
WQ7Qys-keM0MCO7IGpEduQ,184.0
oVji4RtNNaGJU119CaCU1w,630.0
b9kQOV8VK_ecGYVoIQiHrg,0.0
THcAGc-Fb8gqmA1V-KvFkw,45.0
-DrDzpZaMrNnH55ZVyTXRQ,494.0
uFre_WMHGbNC_hCtBwM-dg,5.0
hkeHIe-JaUK5S5dUHgrBbA,64.0
rLJsrXyY61bouCfH58PKIA,2.0
6_KCUxu2kOgP-pRnSNXG8Q,9.0
9z3fqEeQXfxdF_sqkpPsSA,2.0
Jb82hvduu8CA6DzEvnqHyQ,289.0
-9Ir5OiFiOszIgeFgalXcw,309.0
v0KawuAO7clhXCDKobFs0g,76.0
zpaXQga1MIqPc5nAWZXtdQ,39.0
3rkxTx8DoZSl7_FryhXCVQ,140.0
kiU9C58n7dgygdrpjOQXMQ,168.0
YIbsxjyP2jNzoH9RlxaSYA,2.0
SlQNMsVEOSxN-ciIn93LOw,116.0
RwjXkBVbNAs9AvcTZb_kDg,21.0
xwoM2Zc38DFKv3-8dCU8Pw,22.0
Mge4KiFP09sWeKpbM6J65w,2.0
FiG8PzWKRYehtPPcPtOStw,595.0
4A_KR6E3ziZvuNVruEJ2lA,0.0
ZD7Lsh0v407nh3L7v2vqxQ,0.0
8wFiWvlfOVt1zvAvsoLw2g,4.0
wVnTsX7yDWI7pjED4xa9Dg,33.0
Z67fSDd2j_BNG5qQjpFCaw,3.0
rx1AEnleVRWMNz6vB-YhfQ,179.0
O1RT7gIIFGwGE9OKS7dotA,0.0
6RtRYRIByWccvjoaHlXBDg,16.0
-cxD1NimFldATDUsN-oa3A,47.0
IrDBZjJvYUCvdOgE2DE0iQ,167.0
yyOuY5jf_O-BNtLGPnV0gw,2.0
oAngC9V69vyzBVYwKEJQaw,285.0
y2Fb2A2xGL7VraoVCFOL4w,1.0
2ERnU_ihjdwusbdlXSf3gg,4.0
ns7l8kUDyLnrvWRNACZ6uA,266.0
TH34Fsp9fkARGhKa6u3qrQ,346.0
jV5m3azDlev20jU8iS7oAg,4.0
MxXo4qc5lXAbis-umS_2pw,0.0
RwMLuOkImBIqqYj4SSKSPg,6654.0
cf0LXwdYZ_9y0BVK-un9ow,97.0
2wCzZUwcqRRBrAtBBYxnog,0.0
SaCZIOra8E5C9QMjzDsuNQ,2.0
a2ACZqoFUxxd-rXsAac2MQ,0.0
eU_XJ4uNAlRoH4tNfWtz9g,3.0
QXPjl1G5XxlJhc8vaH2NLg,0.0
794S5anOvXONmkZ1n7Mu7Q,372.0
QWbP1vKQOFjN-6pr0-78zQ,203.0
I5RoKagQjGYCWgY4_fK_rQ,265.0
4JkGjRRc3XucG9U8XwthGg,78.0
td-NOo-k4xhfVmO5X92uAg,584.0
tgDUi6vtF1cI3DQe5sqQBw,0.0
KmvwcEle06KNfNhyV-QO1A,21.0
mFRfXEWf2KgRolCEj2lDUw,70.0
bjr8Uyi-r6xDeXVAhSX-cA,3.0
0nlocywsFHQmEt8_xbHNiw,152.0
pgSnP1h1Hg7O4nEGfxVHZw,71.0
28hruDLwF_5s0QtDWH4rpg,5.0
OYGI2_AIa7hN9oyNQ6qLyA,477.0
h-whOh2Bu2rL6zjvXXVtog,4.0
cFL5Uu0XxIH4OdbKXXoGCQ,10.0
5uk8eUTiRS_Y5p_EjnrfkQ,27.0
L7wyRIU1j9vRnoEs7DmatA,3.0
3nf-a84p8LC41_WAIvJPjg,947.0
KjjNv4YFzBFnsBh2ncH1Iw,163.0
uBs1-3FNDhKN-BBP27erFw,1.0
ftia7qU_2jo3dpYvvXDrpw,36.0
oFZtsd8os5LA-Vj8fRxh-g,17.0
mEYWBW6b01P9zLZZiLjaeg,0.0
WL7yAF4XnxqjBDd98idApg,1.0
2qc-hhb4QrwcavplOb26rw,18.0
lc9RZgA1FYbaJp4JQ4gm0Q,2.0
7xmuQuhpzBlkkSbWePFeVQ,287.0
QvvcftkmPXdsBMbhGY293w,0.0
2uUPHRP9NZbXGNd6PbzZQQ,26.0
YEVN6-6z7PL5cDeWx9I8OQ,3.0
jJzs7yTkNbsmNJDCElL4dA,3.0
e8cFfRySb8n9lMXRnyzeIA,0.0
LLGGe9k7NTVy1Z2wH1_Uew,5.0
b8ublvizuqIw3Ib8pK4fDw,412.0
q4DLDjUMONoF_uT4pXirYw,16.0
QpOAv584eb-ecG4TLEm95g,316.0
HWjqW5ZFJ8eZRQuHcpySQA,27.0
2FWFAqM-jqKUU8WqHSp-LQ,11.0
5UaVi_cwnoAvIBp0g4aF2Q,0.0
HPtTqirOkZArADg2FLr0eg,58.0
Ozf92eEJSwwb3LbO50cvag,107.0
rgnvT2gHHfW_jW1ZbIa_-g,151.0
Lvg2y48cv7xFUJBqoUXmvw,3.0
8YjfILsV0xu84t0aTiceig,64.0
7RP9tIc5YjxSM0QK6u1Hsg,0.0
AYL_y8ahquUW0o-cvIyLbg,74.0
-oOKqZbYDt08zaWWyLZNIw,91.0
5BKP0DY4K79h9sd7THpeBw,350.0
1eJ7yIzSAjwC145fnHD5Xw,225.0
6U5QlK84UmPUgoJAwAcL9Q,14.0
UQtV1plcxfLTlvKeLPv63Q,300.0
fiRbomFAAtfTYOTTtnDUcA,228.0
7xHbnGo4MXFkBm6gYSu_xg,121.0
VUIkepUdEJRmFCI72DtdZw,0.0
EkOqxlglUpw9YUdnTbbJKg,15.0
Srl3TFbOAfa-9_1m_wK6xQ,5.0
FIjAC4p1pQbRsgDwf70ZZw,207.0
_m0RpgtUHumT6gN0wWV4vQ,0.0
WqjHEdAftag4ixm09POepQ,28.0
0eZHVYDyACtVVOIgoBlV3g,68.0
im3uP8td_AEUFVyW_t_VSQ,309.0
E61BFeXifxFdOcq49ZCLRA,14.0
izzrCdvwa1TT8rBsE7Ch7w,1.0
u12EUBQJoPDtyPQyKa7zTw,0.0
gQnOzzIX94qZBzyYExlM0A,108.0
cKgUCzMGuRgkbKXUsgeXUw,2348.0
SXzJL5egnVXurANcg-G28A,94.0
jpBOoa3qNwsbVkdS2cdYSg,84.0
HBvaHgTOvOi6Ir_qmpCazA,0.0
Yngg8DqDwPvWEq4oTRQGNA,160.0
20vCzyibdvXOxW42h9v_MQ,71.0
ZrGmqa0L68xR_Xq8_vJNcA,24.0
0a5jrIXBKH5aRtQzh728qg,0.0
ScZ6USN3-uw9Rb9Jl97_MQ,9.0
Cv6U-7HrrkKuh-_ec7EktQ,18.0
GEpavUjzVf5ATsGYkPu0WA,74.0
v04EmZIqReWVD_Ri3rofUA,22.0
pgDGaiagrPNUSe9sClqT1g,0.0
6e0Abng1LRexKI4LRJTX_A,119.0
o9k4l0uD02EdsbVio_XbGQ,0.0
h3BoyKFgStjnBeKO-wLmIg,22.0
R04xgckeoM4d2AR9X4bL5Q,5.0
IcnJlauqhHfelo_qp9uKuw,1.0
P8lGz3aiwedtGQWrifuBTA,0.0
kdpMYLkQjrSr6k-51zW28Q,879.0
OQcvO5P3gH0cuJ-bPXwfQQ,28.0
szeG61Jn4dFrLqhZy0m_ug,31.0
aGl6ey1bOn2cqguYMIZyFw,0.0
s36Rk0jd78z75LaqifnU3Q,106.0
SvNzj0dE6UMFfp55bIze_A,48.0
wLaY0Tp4P1idAu4NUpdOSA,10.0
e4x3bLi6FXxi5Qkq3yUUnw,0.0
zWKpPyzm0W9N5OEPDuwgMA,402.0
J121PGT4oi5AqVbtMoEfVw,3.0
WTv4tytSf7b_rdjyoFPDYw,53.0
insFaJ9N3H7-_x3WVxTCVQ,71.0
02eESJZNF3qigrJ3GNRgIQ,5.0
KW5qy8mKBpgd2xL_5w7Mzg,3.0
rFISXBrHNGywTL0l-VxqPA,87.0
l_ph7O9NYyEjMwpSc_TLTw,3.0
bzoIlWnc3-E3jZCn_VfkhA,16.0
UZ34XAw1GJ3chCOuKL69Mg,157.0
qi3JiaD6bzjsE22HFIrpng,162.0
mWEltFSw33nARGPLvZiAJw,8.0
G0F3kmnES1i8a9Vp78ct7w,1.0
YSYDJTCt5kzY2kKnLNGRiA,2120.0
-uRn5Hf1uo4vf3UTtOvIfA,35.0
_HU30V8E6vuENIDsb0r82A,3.0
QIELh9m9aefbDtIL_mOsMw,9.0
K6h0y_nilh7kTeXmG_Q0pw,159.0
GDsgQywUMunaLcu0RkotZA,0.0
pUhU5ohYv65g8B47dTXAKA,243.0
WI3NsQP7qFSI_ex4kl5iyQ,0.0
YsGN4k4N4a5LWxe6H-yviA,11.0
pmsGwCJoMjtj-wwP78PIWQ,73.0
Sqhue_kRrNXmp0gw_Kjy3A,447.0
MGwWap1dAOOyVo3xtpC2zQ,38.0
4i9CA7okUpwlbU2p4Ey0Jw,0.0
1pOqoAixFXrVci0kSZnbzQ,1.0
AhQu7mLtmGlp8U2I-SV_jA,10.0
ZxO1vuGoiCzir1r9Ma3BfQ,34.0
ots7CgnVUu7f9qNiZCXw7w,1.0
UslSiDSUTCaq62FMpWK6Lw,1.0
V7J2KXLaTX6d3oKnWxRYqw,435.0
HFSyU3JO8PAg34BCsPMo0g,120.0
D8mYmgfiygppd6hsCQdS-A,16.0
Ji35uFlQyOpKjMFNKwp4mw,21.0
OyJDaAAMr220qkZsovCARQ,563.0
PeLzCf2_GZlNZns2PLBueA,6.0
KgcKoYiZdwFJ158Gx3UJyQ,67.0
LA9j7bDQLkDmLspdHwL3Bg,86.0
